entity,entity_id,field,issue_type,severity,detected_value,corrected_value,action,evidence,confidence,checker,detected_at
courts,crt_alquoz_pc07,name,verified_against_text,info,Panoramic Court 7,,validated_ok,Panoramic Court 7 is the group's outdoor panoramic court,1.0,adjudicate,2026-08-17T10:50:40.745688+00:00
courts,crt_alquoz_pc07,type,verified_against_text,info,outdoor,,validated_ok,is the group's outdoor panoramic court,1.0,adjudicate,2026-08-17T10:50:40.745692+00:00
courts,crt_alquoz_pc07,surface,verified_against_text,info,artificial_grass,,validated_ok,artificial grass underfoot,1.0,adjudicate,2026-08-17T10:50:40.745696+00:00
courts,crt_alquoz_pc07,walls,verified_against_text,info,panoramic_glass,,validated_ok,Glass walls frame the surrounding views by day,0.9,adjudicate,2026-08-17T10:50:40.745701+00:00
courts,crt_alquoz_pc07,lighting,verified_against_text,info,LED_dimmable,,validated_ok,dimmable LEDs overhead for flexible evening play,1.0,adjudicate,2026-08-17T10:50:40.745705+00:00
courts,crt_alquoz_sc01,name,verified_against_text,info,Standard Court 1,,validated_ok,Standard Court 1 is an outdoor court,1.0,adjudicate,2026-08-17T10:50:40.745710+00:00
courts,crt_alquoz_sc01,type,verified_against_text,info,outdoor,,validated_ok,Standard Court 1 is an outdoor court,1.0,adjudicate,2026-08-17T10:50:40.745714+00:00
courts,crt_alquoz_sc01,surface,verified_against_text,info,sand_filled_turf,,validated_ok,finished in sand-filled turf,1.0,adjudicate,2026-08-17T10:50:40.745719+00:00
courts,crt_alquoz_sc01,walls,verified_against_text,info,concrete_and_glass,,validated_ok,with concrete-and-glass surrounds,1.0,adjudicate,2026-08-17T10:50:40.745723+00:00
courts,crt_alquoz_sc01,lighting,verified_against_text,info,LED,,validated_ok,LED lighting keeps evening matches sharp.,1.0,adjudicate,2026-08-17T10:50:40.745727+00:00
courts,crt_alquoz_sc02,name,verified_against_text,info,Standard Court 2,,validated_ok,Standard Court 2 offers artificial grass underfoot,1.0,adjudicate,2026-08-17T10:50:40.745733+00:00
courts,crt_alquoz_sc02,type,verified_against_text,info,outdoor,,validated_ok,A practical outdoor option for casual games,0.97,adjudicate,2026-08-17T10:50:40.745737+00:00
courts,crt_alquoz_sc02,surface,verified_against_text,info,artificial_grass,,validated_ok,offers artificial grass underfoot,0.98,adjudicate,2026-08-17T10:50:40.745741+00:00
courts,crt_alquoz_sc02,walls,verified_against_text,info,concrete_and_glass,,validated_ok,within a solid concrete-and-glass surround,0.98,adjudicate,2026-08-17T10:50:40.745745+00:00
courts,crt_alquoz_sc02,lighting,verified_against_text,info,LED,,validated_ok,LED lighting supports clear evening play.,0.97,adjudicate,2026-08-17T10:50:40.745750+00:00
courts,crt_alquoz_sc03,name,not_stated_in_text,info,Standard Court 3,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745757+00:00
courts,crt_alquoz_sc03,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745760+00:00
courts,crt_alquoz_sc03,surface,not_stated_in_text,info,sand_filled_turf,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745765+00:00
courts,crt_alquoz_sc03,walls,not_stated_in_text,info,concrete_and_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745768+00:00
courts,crt_alquoz_sc03,lighting,not_stated_in_text,info,LED_dimmable,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745772+00:00
courts,crt_jvc_pc01,name,verified_against_text,info,Panoramic Court 1,,validated_ok,Panoramic Court 1 sits behind full-height glass,1.0,adjudicate,2026-08-17T10:50:40.745777+00:00
courts,crt_jvc_pc01,type,verified_against_text,info,indoor,,validated_ok,indoors and shielded from the desert heat,0.97,adjudicate,2026-08-17T10:50:40.745781+00:00
courts,crt_jvc_pc01,surface,field_conflict,error,artificial_grass,sand_filled_turf,auto_fixed,"sand-filled turf underfoot for a true, controlled bounce | policy: description wins for this field",0.97,adjudicate,2026-08-17T10:50:40.745786+00:00
courts,crt_jvc_pc01,walls,verified_against_text,info,panoramic_glass,,validated_ok,Panoramic Court 1 sits behind full-height glass,0.8,adjudicate,2026-08-17T10:50:40.745794+00:00
courts,crt_jvc_pc01,lighting,verified_against_text,info,LED,,validated_ok,LED lighting keeps play crisp at any hour,0.96,adjudicate,2026-08-17T10:50:40.745798+00:00
courts,crt_jvc_pc02,name,verified_against_text,info,Panoramic Court 2,,validated_ok,Panoramic Court 2 mirrors its neighbour with wraparound glass walls,1.0,adjudicate,2026-08-17T10:50:40.745803+00:00
courts,crt_jvc_pc02,type,verified_against_text,info,indoor,,validated_ok,offers reliable footing and bounce indoors,0.95,adjudicate,2026-08-17T10:50:40.745808+00:00
courts,crt_jvc_pc02,surface,verified_against_text,info,artificial_grass,,validated_ok,The artificial grass surface offers reliable footing and bounce indoors,1.0,adjudicate,2026-08-17T10:50:40.745812+00:00
courts,crt_jvc_pc02,walls,verified_against_text,info,panoramic_glass,,validated_ok,wraparound glass walls,0.85,adjudicate,2026-08-17T10:50:40.745816+00:00
courts,crt_jvc_pc02,lighting,verified_against_text,info,LED,,validated_ok,bright LED coverage,0.95,adjudicate,2026-08-17T10:50:40.745820+00:00
courts,crt_jvc_pc03,name,verified_against_text,info,Panoramic Court 3,,validated_ok,Panoramic Court 3 feels open despite being fully enclosed,0.98,adjudicate,2026-08-17T10:50:40.745825+00:00
courts,crt_jvc_pc03,type,verified_against_text,info,indoor,,validated_ok,Its indoor comfort suits early risers and late finishers alike,0.95,adjudicate,2026-08-17T10:50:40.745829+00:00
courts,crt_jvc_pc03,surface,verified_against_text,info,artificial_grass,,validated_ok,The artificial grass keeps pace consistent,0.97,adjudicate,2026-08-17T10:50:40.745833+00:00
courts,crt_jvc_pc03,walls,verified_against_text,info,panoramic_glass,,validated_ok,With panoramic glass on all sides,0.97,adjudicate,2026-08-17T10:50:40.745837+00:00
courts,crt_jvc_pc03,lighting,verified_against_text,info,LED,,validated_ok,steady LED light overhead,0.95,adjudicate,2026-08-17T10:50:40.745841+00:00
courts,crt_jvc_pc04,name,not_stated_in_text,info,Panoramic Court 4,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745846+00:00
courts,crt_jvc_pc04,type,field_conflict,error,indoor,outdoor,auto_fixed,An open-air court with nothing overhead but sky | policy: description wins for this field,0.97,adjudicate,2026-08-17T10:50:40.745851+00:00
courts,crt_jvc_pc04,surface,not_stated_in_text,info,artificial_grass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745855+00:00
courts,crt_jvc_pc04,walls,not_stated_in_text,info,panoramic_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745859+00:00
courts,crt_jvc_pc04,lighting,field_conflict,error,LED_dimmable,floodlight,auto_fixed,floodlit for evening play | policy: description wins for this field,0.93,adjudicate,2026-08-17T10:50:40.745863+00:00
courts,crt_jvc_sc01,name,not_stated_in_text,info,Standard Court 1,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745869+00:00
courts,crt_jvc_sc01,type,field_conflict,error,outdoor,indoor,auto_fixed,"A fully enclosed, air-conditioned court with a sealed roof and climate control | policy: description wins for this field",0.88,adjudicate,2026-08-17T10:50:40.745873+00:00
courts,crt_jvc_sc01,surface,not_stated_in_text,info,artificial_grass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745878+00:00
courts,crt_jvc_sc01,walls,not_stated_in_text,info,concrete_and_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745889+00:00
courts,crt_jvc_sc01,lighting,not_stated_in_text,info,floodlight,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745893+00:00
courts,crt_jvc_sc02,name,verified_against_text,info,Standard Court 2,,validated_ok,Standard Court 2,0.98,adjudicate,2026-08-17T10:50:40.745898+00:00
courts,crt_jvc_sc02,type,verified_against_text,info,outdoor,,validated_ok,Outdoors and enclosed by concrete and glass,0.97,adjudicate,2026-08-17T10:50:40.745903+00:00
courts,crt_jvc_sc02,surface,verified_against_text,info,artificial_grass,,validated_ok,"a familiar, grippy artificial grass surface underfoot",0.96,adjudicate,2026-08-17T10:50:40.745907+00:00
courts,crt_jvc_sc02,walls,verified_against_text,info,concrete_and_glass,,validated_ok,enclosed by concrete and glass,0.97,adjudicate,2026-08-17T10:50:40.745911+00:00
courts,crt_jvc_sc02,lighting,verified_against_text,info,floodlight,,validated_ok,Floodlighting keeps evening bookings sharp and well lit.,0.95,adjudicate,2026-08-17T10:50:40.745915+00:00
courts,crt_jvc_sc03,name,verified_against_text,info,Standard Court 3,,validated_ok,Standard Court 3 combines outdoor play with concrete-and-glass surrounds,1.0,adjudicate,2026-08-17T10:50:40.745920+00:00
courts,crt_jvc_sc03,type,verified_against_text,info,outdoor,,validated_ok,A versatile outdoor court for players who like a little control over their conditions.,1.0,adjudicate,2026-08-17T10:50:40.745925+00:00
courts,crt_jvc_sc03,surface,verified_against_text,info,artificial_grass,,validated_ok,artificial grass underfoot,0.97,adjudicate,2026-08-17T10:50:40.745929+00:00
courts,crt_jvc_sc03,walls,verified_against_text,info,concrete_and_glass,,validated_ok,concrete-and-glass surrounds,0.97,adjudicate,2026-08-17T10:50:40.745934+00:00
courts,crt_jvc_sc03,lighting,verified_against_text,info,LED_dimmable,,validated_ok,"its dimmable LED floodlights set it apart, allowing brightness to be tuned",0.93,adjudicate,2026-08-17T10:50:40.745938+00:00
courts,crt_jvc_sc04,name,verified_against_text,info,Standard Court 4,,validated_ok,Standard Court 4 pairs artificial grass with sturdy concrete-and-glass walls,0.97,adjudicate,2026-08-17T10:50:40.745943+00:00
courts,crt_jvc_sc04,type,verified_against_text,info,outdoor,,validated_ok,Rounding out the outdoor line-up,0.96,adjudicate,2026-08-17T10:50:40.745948+00:00
courts,crt_jvc_sc04,surface,verified_against_text,info,artificial_grass,,validated_ok,pairs artificial grass with sturdy concrete-and-glass walls,0.96,adjudicate,2026-08-17T10:50:40.745952+00:00
courts,crt_jvc_sc04,walls,verified_against_text,info,concrete_and_glass,,validated_ok,sturdy concrete-and-glass walls,0.96,adjudicate,2026-08-17T10:50:40.745956+00:00
courts,crt_jvc_sc04,lighting,verified_against_text,info,floodlight,,validated_ok,standard floodlighting for dependable evening visibility,0.94,adjudicate,2026-08-17T10:50:40.745960+00:00
courts,crt_khalifa_pc01,name,verified_against_text,info,Panoramic Court 1,,validated_ok,Panoramic Court 1 sits behind full-height glass,0.98,adjudicate,2026-08-17T10:50:40.745967+00:00
courts,crt_khalifa_pc01,type,verified_against_text,info,indoor,,validated_ok,indoors and shielded from the desert heat,0.97,adjudicate,2026-08-17T10:50:40.745971+00:00
courts,crt_khalifa_pc01,surface,field_conflict,error,artificial_grass,sand_filled_turf,auto_fixed,"sand-filled turf underfoot for a true, controlled bounce | policy: description wins for this field",0.97,adjudicate,2026-08-17T10:50:40.745975+00:00
courts,crt_khalifa_pc01,walls,verified_against_text,info,panoramic_glass,,validated_ok,Panoramic Court 1 sits behind full-height glass,0.62,adjudicate,2026-08-17T10:50:40.745980+00:00
courts,crt_khalifa_pc01,lighting,field_conflict,error,LED_dimmable,LED,auto_fixed,LED lighting keeps play crisp at any hour | policy: description wins for this field,0.95,adjudicate,2026-08-17T10:50:40.745984+00:00
courts,crt_khalifa_pc02,name,verified_against_text,info,Panoramic Court 2,,validated_ok,Panoramic Court 2,0.98,adjudicate,2026-08-17T10:50:40.745990+00:00
courts,crt_khalifa_pc02,type,verified_against_text,info,indoor,,validated_ok,Indoors and climate-controlled,0.97,adjudicate,2026-08-17T10:50:40.745995+00:00
courts,crt_khalifa_pc02,surface,verified_against_text,info,artificial_grass,,validated_ok,shares the same artificial grass surface,0.95,adjudicate,2026-08-17T10:50:40.745999+00:00
courts,crt_khalifa_pc02,walls,verified_against_text,info,panoramic_glass,,validated_ok,floor-to-ceiling glass walls that keep sightlines open to the club beyond,0.82,adjudicate,2026-08-17T10:50:40.746003+00:00
courts,crt_khalifa_pc02,lighting,not_stated_in_text,info,LED_dimmable,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746007+00:00
courts,crt_khalifa_pc03,name,verified_against_text,info,Panoramic Court 3,,validated_ok,Panoramic Court 3 swaps artificial grass for a textured turf surface,0.98,adjudicate,2026-08-17T10:50:40.746012+00:00
courts,crt_khalifa_pc03,type,verified_against_text,info,indoor,,validated_ok,"the panoramic glass enclosure preserves that open, airy feel found across the indoor courts",0.6,adjudicate,2026-08-17T10:50:40.746016+00:00
courts,crt_khalifa_pc03,surface,verified_against_text,info,textured_turf,,validated_ok,swaps artificial grass for a textured turf surface,0.95,adjudicate,2026-08-17T10:50:40.746020+00:00
courts,crt_khalifa_pc03,walls,verified_against_text,info,panoramic_glass,,validated_ok,the panoramic glass enclosure,0.96,adjudicate,2026-08-17T10:50:40.746024+00:00
courts,crt_khalifa_pc03,lighting,verified_against_text,info,LED,,validated_ok,Fixed LED lighting keeps the court evenly lit,0.93,adjudicate,2026-08-17T10:50:40.746028+00:00
courts,crt_khalifa_sc01,name,not_stated_in_text,info,Standard Court 1,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746032+00:00
courts,crt_khalifa_sc01,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746035+00:00
courts,crt_khalifa_sc01,surface,not_stated_in_text,info,textured_turf,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746038+00:00
courts,crt_khalifa_sc01,walls,not_stated_in_text,info,concrete_and_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746041+00:00
courts,crt_khalifa_sc01,lighting,not_stated_in_text,info,LED_dimmable,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.746044+00:00
courts,crt_khalifa_sc02,name,verified_against_text,info,Standard Court 2,,validated_ok,Standard Court 2 offers classic outdoor padel on artificial grass,0.98,adjudicate,2026-08-17T10:50:40.746048+00:00
courts,crt_khalifa_sc02,type,verified_against_text,info,outdoor,,validated_ok,offers classic outdoor padel,0.97,adjudicate,2026-08-17T10:50:40.746052+00:00
courts,crt_khalifa_sc02,surface,verified_against_text,info,artificial_grass,,validated_ok,classic outdoor padel on artificial grass,0.97,adjudicate,2026-08-17T10:50:40.746056+00:00
courts,crt_khalifa_sc02,walls,verified_against_text,info,concrete_and_glass,,validated_ok,framed by concrete and glass walls that keep rallies contained and true,0.96,adjudicate,2026-08-17T10:50:40.746060+00:00
